# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
152.691 75.3629 0     -7.64066 3.41538 0     1     0     -0.156815 -12.4654 0     
141.666 75.2995 0     36.3167 -15.8856 0     1     0     0.0258332 -12.4965 0     
176.583 50.3745 0     -6.81717 3.1124 0     1     0     -1.25665 -13.4613 0     
148.77 91.8745 0     3.06063 27.9388 0     1     0     0 -12.44 0     
123.752 71.277 0     -3.57367 -12.4746 0     1     0     0 -12.44 0     
183.21 6.47563e-05 0     4.83999 -0.0014786 0     1     0     1670.18 -223.339 0     
184.143 9.74664e-05 0     0.933921 -0.385376 0     1     0     797.801 -698.288 0     
183.83 0.891281 0     1.51465 -15.1267 0     1     0     -324.604 532.315 0     
183.643 2.92216 0     12.8597 1.44861 0     1     0     728.043 -911.956 0     
181.71 2.8411 0     0.137697 5.5481 0     1     0     -846.829 -746.697 0     
180.718 4.78981 0     2.88602 -2.68414 0     1     0     890.527 6.07515 0     
182.685 2.87595 0     -4.03345 -6.80384 0     1     0     27.6599 -543.34 0     
180.344 5.77263 0     0.247514 -7.83361 0     1     0     1911.86 54.2633 0     
182.165 3.65999 0     -2.27208 -3.13024 0     1     0     -129.607 1264.42 0     
182.306 5.45006 0     -7.09392 9.09435 0     1     0     -298.07 1007.03 0     
181.987 6.71775 0     -0.0365339 3.28857 0     1     0     556.535 -546.753 0     
183.352 8.4478 0     6.21927 -4.56542 0     1     0     98.7166 -0.630209 0     
181.25 8.37942 0     12.7215 -6.54874 0     1     0     213.828 24.0196 0     
183.897 9.32613 0     -4.79439 -3.54759 0     1     0     367.636 -215.07 0     
188.066 8.84533 0     -10.4083 3.80221 0     1     0     557.378 401.125 0     
183.126 13.0763 0     1.09409 -11.1052 0     1     0     -6.97291 227.29 0     
182.996 11.0916 0     -0.880028 2.45079 0     1     0     -406.497 126.046 0     
185.8 14.9022 0     5.55022 2.97071 0     1     0     1577.98 725.015 0     
183.002 15.0352 0     10.4099 10.245 0     1     0     811.731 202.685 0     
177.289 14.0329 0     -7.72189 -3.37848 0     1     0     1471.87 117.543 0     
180.16 21.044 0     2.12306 -2.80327 0     1     0     173.481 -145.15 0     
181.331 13.2323 0     2.67127 -1.32382 0     1     0     -311.604 -344.919 0     
180.534 16.2988 0     -5.13072 -5.08893 0     1     0     -92.6884 488.371 0     
181.521 16.6412 0     -5.3058 -1.8458 0     1     0     -506.668 -60.5232 0     
181.022 11.1932 0     6.09381 6.01374 0     1     0     638.492 -99.286 0     
180.414 15.3315 0     -7.46561 -3.19911 0     1     0     -244.82 -155.547 0     
183.43 33.3995 0     7.74486 -7.02345 0     1     0     78.1954 178.495 0     
179.723 20.0754 0     -2.85782 3.99234 0     1     0     -195.128 83.4828 0     
177.942 22.3494 0     3.04899 -10.4585 0     1     0     72.1571 -107.772 0     
182.621 29.0261 0     1.04834 12.9052 0     1     0     -421.904 -175.709 0     
182.087 23.3976 0     7.19156 -5.32169 0     1     0     -491.099 31.344 0     
175.402 27.5214 0     -3.52391 -16.5093 0     1     0     -501.383 -397.973 0     
182.664 31.3241 0     1.44981 -1.09896 0     1     0     367.596 465.937 0     
187.324 26.5896 0     -6.47558 2.75822 0     1     0     36.7306 260.594 0     
186.271 37.6174 0     -6.51207 7.22196 0     1     0     -312.279 -72.7969 0     
178.164 26.2546 0     -4.26233 2.93092 0     1     0     -2097.85 1074.67 0     
190.57 25.0071 0     -12.3444 -3.91717 0     1     0     -1124.52 -1258.8 0     
185.662 33.916 0     11.288 -5.0863 0     1     0     23.8035 -31.157 0     
187.423 31.4122 0     -1.64473 -12.5569 0     1     0     87.7371 -11.9751 0     
180.776 26.5312 0     -2.91155 0.963301 0     1     0     104.117 28.1009 0     
193.007 57.5007 0     7.33862 -19.8792 0     1     0     0.14128 -12.3374 0     
173.913 30.5949 0     8.15479 15.1678 0     1     0     405.687 -473.672 0     
179.678 41.0502 0     -7.04678 -1.38704 0     1     0     -558.882 333.164 0     
165.816 31.977 0     2.40699 11.5496 0     1     0     20.6627 -282.269 0     
166.242 30.3665 0     5.01592 1.13228 0     1     0     308.344 402.427 0     
205.512 44.4638 0     8.17359 4.74081 0     1     0     -6.081 -18.1848 0     
185.269 35.9439 0     -5.30747 -5.63304 0     1     0     -201.497 1351.01 0     
175.159 44.0747 0     -2.84799 -2.34704 0     1     0     0.593409 -12.7585 0     
176.325 43.3832 0     -12.3589 5.89928 0     1     0     -19.082 45.5077 0     
166.268 38.7065 0     8.16966 -16.9016 0     1     0     43.876 -119.036 0     
185.144 8.31528e-06 0     -3.69144 -0.0837429 0     1     0     39.7758 -167.873 0     
184.202 1.96647 0     -6.22525 -8.66875 0     1     0     -81.4304 -81.4951 0     
185.258 1.89826 0     0.152649 9.72319 0     1     0     -392.675 256.531 0     
186.269 6.22547 0     -2.14968 2.47832 0     1     0     -420.035 -102.376 0     
182.274 1.78557 0     1.60329 6.22643 0     1     0     -2071.12 106.721 0     
182.869 1.01104 0     5.28426 2.74963 0     1     0     50.9585 -462.301 0     
184.249 3.88713 0     2.32107 1.68924 0     1     0     188.913 -132.551 0     
180.945 3.71267 0     -4.00777 -0.855391 0     1     0     1408.44 403.797 0     
184.508 5.63855 0     -1.90719 -7.76828 0     1     0     -360.04 306.695 0     
185.991 4.4133 0     -0.837612 4.64686 0     1     0     325.933 134.501 0     
185.763 8.2375 0     6.42123 6.91103 0     1     0     -200.339 117.296 0     
182.772 4.59897 0     10.7268 4.83802 0     1     0     78.1009 -153.166 0     
182.937 7.48956 0     -1.4858 -1.56804 0     1     0     -118.814 -190.879 0     
180.33 7.83404 0     7.44079 -0.575371 0     1     0     579.308 -333.205 0     
183.424 10.1843 0     -2.70847 -1.18549 0     1     0     426.194 692.681 0     
184.712 13.2398 0     3.90194 -1.56693 0     1     0     -100.184 -499.628 0     
184.584 8.4617 0     -8.89935 3.7115 0     1     0     -173.355 -154.343 0     
182.117 14.7843 0     11.4628 4.65256 0     1     0     -996.036 -367.474 0     
184.96 14.6337 0     0.601779 0.083996 0     1     0     -2090.38 -282.282 0     
181.353 15.5564 0     -7.88825 -2.0437 0     1     0     498.025 156.104 0     
190.91 16.9972 0     -4.1434 -9.38026 0     1     0     -569.681 -238.519 0     
183.554 16.2196 0     3.77467 12.4507 0     1     0     20.5253 -1249.07 0     
183.952 15.1563 0     -1.36804 -1.89549 0     1     0     452.266 38.0453 0     
178.82 14.4382 0     -3.09725 7.29814 0     1     0     -983.388 -332.432 0     
179.604 17.1503 0     2.37628 -0.226736 0     1     0     -18.215 -104.919 0     
178.139 21.3638 0     5.1325 -2.72213 0     1     0     -7.85077 -311.953 0     
183.054 23.2865 0     3.09628 2.64369 0     1     0     116.727 -77.9177 0     
181.857 26.8983 0     -5.73224 -5.55573 0     1     0     -16.1777 38.9032 0     
184.225 25.865 0     0.970546 9.95766 0     1     0     -387.842 64.9698 0     
182.977 26.8258 0     -2.11205 -0.163431 0     1     0     -20.2858 11.0771 0     
174.754 22.8438 0     -10.9755 5.94588 0     1     0     868.997 483.471 0     
178.834 28.4762 0     -4.10369 -3.28707 0     1     0     -3.98765 173.278 0     
185.557 27.4184 0     -3.13167 -1.19892 0     1     0     -175.849 427.057 0     
180.371 30.317 0     -4.16247 -6.26101 0     1     0     164.861 -92.4379 0     
187.129 28.0899 0     4.27494 6.00157 0     1     0     -996.471 -534.429 0     
194.54 25.9527 0     -2.96338 6.31676 0     1     0     231.719 28.7393 0     
202.301 33.8196 0     -2.48044 -3.36862 0     1     0     -5.46774 -3.72555 0     
179.719 26.7606 0     13.9457 2.20589 0     1     0     -232.608 711.132 0     
177.965 41.9545 0     23.5163 -2.22687 0     1     0     5.21201 -12.6251 0     
177.234 39.1879 0     11.6156 -4.01447 0     1     0     346.89 -717.981 0     
175.166 32.0382 0     2.29703 -11.6302 0     1     0     -14.2652 -95.5174 0     
174.674 37.6743 0     -0.223185 -5.97026 0     1     0     509.864 -521.432 0     
177.442 32.0839 0     3.00367 5.96287 0     1     0     -196.609 301.654 0     
200.287 41.5961 0     -4.61252 -8.75527 0     1     0     4.73395 -6.93781 0     
178.4 36.6283 0     -1.3236 -7.56776 0     1     0     -69.3482 -44.553 0     
184.156 45.9035 0     -9.21902 5.30546 0     1     0     32.3504 -54.8678 0     
173.192 49.8351 0     -2.40035 -2.06323 0     1     0     2.8616 -12.9853 0     
190.134 39.9249 0     14.827 -19.619 0     1     0     -234.088 1313.1 0     
182.599 44.8242 0     11.5597 -3.04883 0     1     0     -32.9025 -7.43031 0     
232.716 85.5856 0     -2.59153 26.8985 0     1     0     0.0336623 -12.4687 0     
186.157 0.000119113 0     -8.44948 0.00197774 0     1     0     -690.96 -445.682 0     
184.773 1.02408 0     -4.12018 -8.11501 0     1     0     193.092 -202.33 0     
186.211 1.88831 0     -4.66464 18.242 0     1     0     99.2777 820.119 0     
184.623 2.95265 0     3.08217 9.39521 0     1     0     227.974 -288.87 0     
184.778 4.75005 0     -0.321366 4.92155 0     1     0     394.594 -859.085 0     
183.13 1.96921 0     -0.10576 -2.17325 0     1     0     2156.91 436.992 0     
189.052 3.77143 0     12.114 1.57116 0     1     0     -13.0341 -1090.59 0     
183.28 3.77002 0     6.22885 5.14449 0     1     0     -532.519 607.837 0     
187.166 7.19677 0     -5.73667 -4.56824 0     1     0     -47.7246 576.959 0     
185.542 5.36524 0     -6.43649 -2.10101 0     1     0     390.019 4.04854 0     
186.169 7.34366 0     -1.55772 0.814908 0     1     0     -9.25214 -352.765 0     
183.252 5.60507 0     0.837453 -6.51181 0     1     0     211.164 -1149.77 0     
185.283 9.20063 0     0.475964 12.258 0     1     0     -113.72 7.45322 0     
185.098 7.47984 0     -0.977983 -3.2076 0     1     0     -168.241 -260.737 0     
184.365 6.60061 0     -6.77817 0.027153 0     1     0     -13.5863 150.644 0     
187.764 4.86684 0     4.40214 -3.17814 0     1     0     -219.873 888.572 0     
186.325 9.02322 0     2.69532 -4.40389 0     1     0     -96.8713 166.662 0     
185.553 12.2302 0     4.5787 -1.815 0     1     0     109.277 76.2168 0     
181.259 12.1664 0     -5.10746 0.418888 0     1     0     70.4527 170.505 0     
184.985 11.1779 0     -1.35917 -4.96909 0     1     0     -61.8382 541.958 0     
178.228 13.622 0     -9.47942 -5.04232 0     1     0     -104.134 -63.5188 0     
181.73 20.0235 0     -8.89169 0.333081 0     1     0     -794.324 -334.535 0     
180.074 18.0489 0     -3.7378 7.35673 0     1     0     148.574 -39.3073 0     
183.41 17.1189 0     12.2148 1.25378 0     1     0     168.795 860.793 0     
183.832 22.5263 0     7.09317 15.8065 0     1     0     -280.791 -177.359 0     
184.102 24.5899 0     1.16549 4.7672 0     1     0     -169.835 -46.5074 0     
176.904 21.7625 0     -2.92577 -0.74227 0     1     0     -12.1471 250.62 0     
194.854 27.1004 0     -6.10066 -8.72361 0     1     0     -496.484 -299.744 0     
182.096 30.548 0     -5.6264 4.59755 0     1     0     -19.6586 -921.734 0     
190.218 28.9029 0     0.0998245 -13.7556 0     1     0     362.789 -1277.76 0     
187.684 22.5402 0     5.99651 3.23889 0     1     0     603.829 -1432.52 0     
198.307 25.77 0     2.51274 -5.25586 0     1     0     367.753 30.3529 0     
187.091 29.0888 0     -1.26454 1.22971 0     1     0     3290.71 -601.531 0     
189.569 25.6364 0     -8.93497 4.4073 0     1     0     433.482 -20.6254 0     
190.299 23.6983 0     -5.86341 -3.34203 0     1     0     304.907 388.401 0     
187.721 25.6697 0     -6.06313 3.97877 0     1     0     -18.5911 -336.08 0     
185.718 30.3856 0     -9.7469 -0.780723 0     1     0     -23.0825 -24.3735 0     
188.411 27.186 0     2.7886 6.49985 0     1     0     -230.837 308.295 0     
171.974 34.8132 0     -13.2718 14.1874 0     1     0     13.8728 25.0281 0     
186.263 29.2773 0     -3.79679 3.37086 0     1     0     -3304.23 696.485 0     
176.112 37.4169 0     -5.5603 1.77629 0     1     0     15.0935 429.527 0     
183.865 31.4224 0     5.18959 1.58272 0     1     0     -840.72 -505.464 0     
183.489 73.9875 0     -7.63873 5.607 0     1     0     -5343.29 -3601.13 0     
181.781 53.1628 0     1.24032 -12.7412 0     1     0     0.709137 -12.3639 0     
189.347 45.3154 0     -13.2398 -5.82631 0     1     0     -1.16031 -13.679 0     
184.004 32.3821 0     -6.03617 -3.85977 0     1     0     -49.3105 257.86 0     
175.42 47.8481 0     -9.89296 3.60677 0     1     0     116.888 74.9976 0     
191.927 45.6065 0     11.5738 8.55361 0     1     0     -0.184439 -12.915 0     
200.875 50.548 0     -0.654531 -13.1615 0     1     0     -1.22633 -43.4575 0     
195.294 45.931 0     -10.4038 -19.3688 0     1     0     5.4487 -14.7879 0     
187.084 5.58715e-06 0     7.08623 -0.0807716 0     1     0     526.346 -152.416 0     
185.777 0.908824 0     -1.48587 6.83648 0     1     0     -807.641 71.8036 0     
186.688 1.07465 0     -8.59577 4.67404 0     1     0     448.083 -1063.44 0     
187.25 1.83845 0     0.922752 4.12589 0     1     0     426.806 648.777 0     
185.288 3.74609 0     10.0265 -0.681976 0     1     0     -386.513 518.561 0     
187.189 3.99966 0     17.8763 -0.586298 0     1     0     -252.799 673.357 0     
186.489 3.3952 0     -0.0513146 -7.9118 0     1     0     -781.232 -466.007 0     
189.643 5.34814 0     -4.9427 2.66157 0     1     0     -622.67 -185.348 0     
188.051 7.89607 0     2.98482 2.70464 0     1     0     554.927 -797.516 0     
186.687 5.20362 0     -0.495668 -5.77083 0     1     0     109.055 20.1457 0     
185.326 6.34476 0     8.88388 0.700574 0     1     0     -229.552 336.264 0     
187.19 6.28243 0     -0.72286 -2.80145 0     1     0     792.341 -1316.56 0     
190.195 9.35091 0     -2.17861 0.00608707 0     1     0     -569.827 146.946 0     
187.118 8.14958 0     3.90929 -2.39811 0     1     0     -584.065 776.669 0     
185.574 10.1471 0     1.82528 -7.32189 0     1     0     336.324 188.136 0     
182.145 13.7107 0     -14.5096 -6.43052 0     1     0     476.092 190.689 0     
184.582 10.3301 0     8.31262 11.2995 0     1     0     -498.861 -726.639 0     
186.62 12.1361 0     -2.83869 14.6655 0     1     0     -3369.75 -907.12 0     
187.076 15.1345 0     5.29353 0.130775 0     1     0     -848.16 -1569.69 0     
184.115 14.0382 0     -4.51324 4.20695 0     1     0     326.603 87.8777 0     
181.07 22.1424 0     -13.4707 0.803677 0     1     0     392.516 -399.49 0     
182.645 20.136 0     -5.2282 -1.51512 0     1     0     939.63 134.346 0     
182.987 18.0053 0     -5.1608 5.68264 0     1     0     -134.406 307.617 0     
178.687 23.5438 0     -5.64925 0.205582 0     1     0     -331.69 -735.624 0     
179.088 24.3986 0     6.87571 1.42675 0     1     0     462.771 662.525 0     
181.744 24.4863 0     -5.43923 -10.2748 0     1     0     -80.9909 14.746 0     
182.867 32.5221 0     3.03848 1.71165 0     1     0     67.4161 -141.534 0     
184.046 27.0618 0     0.234835 -2.01906 0     1     0     -146.229 -155.394 0     
193.793 27.6546 0     3.49022 15.1519 0     1     0     -73.7048 34.0459 0     
191.239 24.0679 0     1.01049 -5.23781 0     1     0     -78.4218 -547.864 0     
196.322 25.5593 0     -5.23188 -0.62098 0     1     0     694.73 514.817 0     
185.952 25.6525 0     -1.74474 -1.57388 0     1     0     89.0346 211.104 0     
183.77 35.9145 0     -3.26951 4.25248 0     1     0     105.613 399.356 0     
192.575 26.712 0     4.36655 5.09831 0     1     0     -36.952 -78.4967 0     
182.834 24.4286 0     -7.19846 -17.8771 0     1     0     89.6391 9.34752 0     
190.153 32.7025 0     -6.26533 -5.21712 0     1     0     -154.598 263.769 0     
189.978 29.778 0     3.44533 -4.0363 0     1     0     -385.252 1396.12 0     
193.591 29.3666 0     -2.78761 -7.9669 0     1     0     901.997 364.389 0     
181.843 32.3279 0     6.13614 0.288236 0     1     0     -160.82 0.130859 0     
188.053 36.2771 0     7.9949 -2.35431 0     1     0     -255.221 282.826 0     
182.472 37.5904 0     5.9847 8.96615 0     1     0     -471.339 54.4409 0     
185.22 35.0431 0     2.14652 -4.40804 0     1     0     126.849 -1237.37 0     
180.426 41.8662 0     13.7864 12.4455 0     1     0     65.0371 37.3703 0     
169.76 37.3914 0     12.601 1.58788 0     1     0     -86.2912 7.46704 0     
180.881 46.0495 0     -0.906098 0.373163 0     1     0     53.1323 -158.183 0     
186.85 40.1952 0     -3.67655 0.732555 0     1     0     -91.2652 -74.8809 0     
184.905 44.7423 0     -2.02315 -6.48512 0     1     0     22.9941 -7.40895 0     
189.535 40.8348 0     4.82034 -1.01264 0     1     0     174.17 -380.529 0     
276.164 84.5354 0     -34.8876 -9.47668 0     1     0     1.28925 -13.3379 0     
178.271 77.4628 0     9.75193 28.1242 0     1     0     0.645965 -12.1231 0     
188.05 4.43565e-05 0     6.21729 -0.173039 0     1     0     141.952 -372.521 0     
187.646 0.913801 0     -21.0545 -0.982952 0     1     0     458.811 52.7274 0     
187.334 2.85908 0     -10.2668 0.244189 0     1     0     257.868 15.2768 0     
189.447 2.62592 0     -1.785 -1.24383 0     1     0     -234.782 49.9644 0     
188.854 4.71036 0     -0.00988451 -2.35969 0     1     0     -337.701 627.734 0     
188.103 3.99192 0     -2.3214 3.3502 0     1     0     641.461 -742.652 0     
190.478 5.77149 0     3.00373 2.96162 0     1     0     -386.018 119.082 0     
190.127 7.54497 0     14.2732 1.255 0     1     0     311.684 -339.193 0     
188.514 5.8704 0     1.26823 -4.37429 0     1     0     41.4113 -434.372 0     
189.34 8.10195 0     -1.05258 -4.02947 0     1     0     -173.286 -48.206 0     
189 7.18846 0     -7.01948 -12.016 0     1     0     -918.296 1240.09 0     
191.155 9.44746 0     9.13421 -4.74206 0     1     0     663.403 -144.58 0     
188.607 10.0996 0     4.20942 6.19792 0     1     0     150.164 -298.595 0     
184.536 12.1598 0     -0.985347 -3.42936 0     1     0     -255.294 38.1427 0     
185.495 13.8364 0     -0.510044 0.328661 0     1     0     495.448 -217.88 0     
186.384 15.7474 0     -3.78368 9.39024 0     1     0     -763.575 666.467 0     
186.26 13.1309 0     6.17936 2.5224 0     1     0     -69.3037 -78.4059 0     
181.025 14.5389 0     12.3094 12.313 0     1     0     314.635 -129.299 0     
185.433 18.7388 0     1.24403 1.05307 0     1     0     215.2 -218.027 0     
183.457 21.3647 0     9.41615 3.21406 0     1     0     169.112 -3.01111 0     
184.622 27.9002 0     3.15139 -8.83363 0     1     0     -391.11 -157.395 0     
184.682 19.4199 0     -10.4808 -6.63229 0     1     0     -165.784 278.829 0     
181.098 19.1002 0     2.65211 3.33801 0     1     0     120.927 188.004 0     
189.787 26.6373 0     0.369304 -0.41649 0     1     0     -1337.64 6.25129 0     
180.444 24.226 0     11.3388 -4.18806 0     1     0     -523.038 -1467.68 0     
187.499 21.6131 0     8.76273 15.7794 0     1     0     926.203 -748.699 0     
183.46 28.2291 0     -4.77132 -10.9492 0     1     0     1022.17 248.993 0     
182.932 25.7012 0     -3.36774 0.0909081 0     1     0     -0.107646 -67.617 0     
180.076 22.0303 0     11.7268 2.3514 0     1     0     96.3888 507.006 0     
189.186 24.1894 0     4.17046 -3.2595 0     1     0     123.578 75.3964 0     
201.79 26.5999 0     3.60413 -3.24567 0     1     0     -64.0229 -1.92526 0     
185.02 23.6969 0     4.33507 4.20774 0     1     0     325.118 38.6943 0     
197.336 34.7044 0     -4.84703 3.45862 0     1     0     -560.963 6.29406 0     
183.354 29.6408 0     6.0066 -1.5013 0     1     0     391.773 339.454 0     
196.153 31.1745 0     -7.80768 9.29993 0     1     0     340.016 16.4296 0     
185.362 32.4065 0     -3.8672 5.77737 0     1     0     -627.123 -219.444 0     
183.823 34.9318 0     5.25093 -5.51337 0     1     0     -1083.8 484.261 0     
196.351 28.8484 0     6.61286 2.22687 0     1     0     15.3832 0.142563 0     
184.693 69.2589 0     2.76157 0.595815 0     1     0     0.00436819 -12.3991 0     
181.126 37.4852 0     -0.955076 -13.4207 0     1     0     174.403 -125.551 0     
170.577 36.6604 0     4.66219 -13.4889 0     1     0     56.6571 -61.9997 0     
176.079 40.8134 0     2.09017 -17.6091 0     1     0     -69.6989 69.5818 0     
179.665 33.9149 0     12.0788 3.58033 0     1     0     895.579 -634.477 0     
200.999 51.7217 0     10.6 6.41109 0     1     0     5.23638 20.8813 0     
187.054 49.4205 0     10.2732 9.67702 0     1     0     1.27257 -15.5276 0     
193.379 91.922 0     8.03368 11.4714 0     1     0     0 -12.44 0     
208.66 49.7511 0     5.23748 -4.68127 0     1     0     -35.8645 26.3057 0     
182.122 60.3178 0     -9.75634 -0.744943 0     1     0     385.256 -1130.84 0     
272.628 129.986 0     9.98929 -32.9634 0     1     0     0 -12.44 0     
168.398 52.3397 0     -2.97069 19.6208 0     1     0     -80.9968 73.8327 0     
189.014 4.82409e-05 0     1.6696 -0.0345158 0     1     0     -876.799 -180.998 0     
188.345 1.91047 0     7.90846 -9.05268 0     1     0     -114.502 80.3399 0     
190.173 1.97887 0     -0.831051 -6.15547 0     1     0     365.967 -259.995 0     
188.494 2.92434 0     -0.801335 7.79885 0     1     0     -416.01 79.6426 0     
189.417 6.41017 0     -6.79843 -9.24877 0     1     0     1016.86 -1530.73 0     
191.689 6.56874 0     -9.53444 -7.33002 0     1     0     827.106 427.302 0     
192.519 5.69712 0     1.91252 -6.12122 0     1     0     -76.0006 232.599 0     
193.745 5.62529 0     5.64409 -1.97916 0     1     0     -231.096 688.942 0     
190.796 10.3676 0     -6.91461 2.61922 0     1     0     -63.1562 232.15 0     
191.249 7.48345 0     11.5121 -7.76567 0     1     0     161.461 954.077 0     
190.862 11.783 0     5.6813 -3.77511 0     1     0     -230.749 262.833 0     
189.185 9.03161 0     -6.53006 13.9565 0     1     0     -237.544 852.125 0     
186.908 11.0318 0     -3.61039 -0.0455186 0     1     0     -78.0825 691.463 0     
188.066 6.75084 0     3.10117 -7.92955 0     1     0     282.889 244.064 0     
186.751 17.809 0     -4.20391 -1.59099 0     1     0     -562.819 -622.354 0     
185.941 11.198 0     -0.0692262 2.11309 0     1     0     260.793 38.7244 0     
186.57 14.2849 0     -1.64241 12.024 0     1     0     -306.783 -341.18 0     
189.853 17.4145 0     -0.408413 1.7433 0     1     0     902.66 -274.706 0     
182.418 22.28 0     3.98442 -11.844 0     1     0     -5.24908 207.375 0     
184.969 17.6471 0     3.01018 13.1014 0     1     0     -650.675 437.025 0     
183.163 19.1115 0     -12.9354 5.72213 0     1     0     63.742 11.3022 0     
185.669 22.2148 0     1.65942 -2.21914 0     1     0     -476.775 -41.5155 0     
178.217 25.0214 0     -5.79836 -3.48894 0     1     0     -109.165 -17.2077 0     
190.896 19.2871 0     8.9094 9.48791 0     1     0     311.624 -258.316 0     
186.303 26.7983 0     -4.2935 -10.1048 0     1     0     262.48 -316.664 0     
184.437 29.0465 0     5.80798 -3.67653 0     1     0     -245.657 158.8 0     
188.607 26.2267 0     -6.1739 0.207442 0     1     0     184.415 -231.201 0     
185.009 26.5467 0     6.62608 6.49173 0     1     0     122.693 -102.717 0     
200.03 27.1099 0     1.11765 0.174907 0     1     0     250.604 -284.736 0     
195.414 25.0848 0     -6.09458 -1.5708 0     1     0     -416.657 -44.4428 0     
187.282 37.6703 0     -2.80062 1.88297 0     1     0     304.426 -1.63386 0     
184.498 34.3376 0     2.61587 -1.24867 0     1     0     877.452 -1169.42 0     
193.571 32.399 0     -0.732365 -12.7919 0     1     0     -21.5113 -4.06222 0     
195.248 28.4231 0     9.35945 1.43945 0     1     0     167.929 786.842 0     
197.711 28.896 0     11.5663 1.90325 0     1     0     200.231 598.213 0     
199.085 34.5226 0     2.44302 1.14441 0     1     0     834.877 621.708 0     
195.441 33.4272 0     1.96234 -7.06897 0     1     0     -270.955 46.3681 0     
198.316 28.0049 0     -6.90134 -0.803261 0     1     0     -1595.79 -1037.6 0     
184.182 30.3316 0     -16.2812 6.99578 0     1     0     96.2349 9.19398 0     
176.837 40.0547 0     1.94553 16.9262 0     1     0     -256.928 666.712 0     
181.429 36.4972 0     2.02102 1.38994 0     1     0     120.69 -195.082 0     
160.662 45.8053 0     -17.3869 -5.87101 0     1     0     295.25 -26.2582 0     
168.872 53.4803 0     -5.39663 0.502889 0     1     0     -392.182 -205.237 0     
184.643 33.1837 0     15.8438 2.29473 0     1     0     90.9628 269.956 0     
193.601 55.1047 0     13.2701 -2.11503 0     1     0     0.300638 -11.9734 0     
181.903 41.4742 0     2.30824 -19.3558 0     1     0     -1291.1 -419.583 0     
178.817 64.8083 0     32.0324 9.7571 0     1     0     0.387669 -12.8252 0     
207.138 48.7771 0     2.96645 13.7563 0     1     0     3.37577 -11.8826 0     
197.768 50.5994 0     -10.3087 7.18175 0     1     0     -1.77947 -14.5048 0     
241.404 48.6987 0     2.91948 3.0218 0     1     0     -1.35991 -10.94 0     
189.912 0.000120731 0     -5.81993 -0.0624399 0     1     0     851.474 -586.47 0     
189.899 0.963347 0     4.14664 -5.42365 0     1     0     -43.0193 396.177 0     
191.025 2.67448 0     -4.49028 9.55951 0     1     0     -472.847 1003.18 0     
185.643 2.88077 0     -10.864 -5.65657 0     1     0     244.715 -894.039 0     
190.747 4.73123 0     -6.2093 -0.340969 0     1     0     -375.446 586.626 0     
191.399 5.68739 0     4.19876 10.7756 0     1     0     679.097 -749.223 0     
190.211 3.31417 0     3.54977 8.60068 0     1     0     77.7855 175.719 0     
194.911 6.48423 0     -1.63389 6.19809 0     1     0     -151.251 -84.5803 0     
192.441 9.46332 0     -2.16632 6.55957 0     1     0     5.69543 6.12104 0     
190.745 6.7042 0     6.69906 -0.493749 0     1     0     -901.41 -375.989 0     
193.941 6.84137 0     6.0917 -13.9511 0     1     0     -76.5216 -291.247 0     
190.13 11.1234 0     2.13649 2.53316 0     1     0     -369.025 135.702 0     
187.447 12.3209 0     10.3677 -1.31761 0     1     0     3098.38 652.232 0     
187.675 10.4768 0     -5.69027 -1.96362 0     1     0     441.83 -262.891 0     
187.592 14.3036 0     -1.75838 1.59091 0     1     0     1167.45 1535.74 0     
188.064 13.0951 0     4.45085 -6.95164 0     1     0     695.306 -709.674 0     
187.241 9.32132 0     -7.60786 -8.41004 0     1     0     658.465 -442.613 0     
192.057 16.207 0     4.69549 9.24934 0     1     0     89.3906 852.31 0     
185.667 16.5562 0     -8.76832 2.92117 0     1     0     -450.523 -1436.21 0     
186.771 19.744 0     4.908 4.04964 0     1     0     77.491 103.775 0     
187.295 20.6209 0     4.75392 5.51698 0     1     0     166.924 -112.715 0     
182.431 21.2761 0     7.36736 16.3267 0     1     0     -174.046 -253.619 0     
186.92 24.9113 0     0.985492 -4.38648 0     1     0     -3.83529 21.2829 0     
185.302 21.1266 0     -13.2359 -5.56596 0     1     0     395.613 216.953 0     
189.915 19.3451 0     6.14215 -3.20857 0     1     0     -287.562 440.088 0     
191.15 25.6874 0     -1.85938 -13.6685 0     1     0     771.395 1677.52 0     
188.717 25.1621 0     -5.47368 -10.361 0     1     0     -409.839 -312.131 0     
187.97 30.0064 0     -0.0622562 -4.45014 0     1     0     520.967 -84.5642 0     
195.638 34.5253 0     -9.94709 5.37818 0     1     0     15.3181 59.216 0     
192.459 30.8295 0     -2.12173 -5.59578 0     1     0     -227.076 106.843 0     
191.694 27.289 0     4.19592 5.97412 0     1     0     -94.0685 105.203 0     
176.98 48.3818 0     12.7059 7.9484 0     1     0     -0.285401 -13.3559 0     
198.51 30.6884 0     3.04957 7.97582 0     1     0     -102.539 -357.226 0     
189.523 43.9955 0     4.10727 -6.83674 0     1     0     123.507 149.433 0     
200.006 33.8832 0     4.16044 9.02793 0     1     0     -52.7174 13.0839 0     
169.786 39.8997 0     -12.8995 -2.73301 0     1     0     -593.069 -367.578 0     
