# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
150.707 72.5312 0     -15.4233 -4.46319 0     1     0     0 -12.44 0     
210.608 44.2362 0     15.6575 -0.986119 0     1     0     103.763 -274.703 0     
195 59.9973 0     5.333 0.212907 0     1     0     0.203239 -11.9026 0     
183.516 0.953596 0     -0.987551 -0.882378 0     1     0     97.5217 573.983 0     
182.907 2.10817 0     -4.47792 -0.230744 0     1     0     1496.85 -604.342 0     
182.502 2.96572 0     3.07586 0.876132 0     1     0     -142.033 465.031 0     
181.404 2.84232 0     -13.8656 1.30642 0     1     0     360.349 1048.59 0     
179.528 3.93755 0     -10.0586 2.04913 0     1     0     635.35 -644.909 0     
181.866 3.78112 0     -2.3543 10.4288 0     1     0     202.418 -412.354 0     
180.671 5.44139 0     -12.0992 -5.3367 0     1     0     1810.53 -57.1099 0     
177.901 10.1387 0     -3.64911 -7.04822 0     1     0     -25.2169 -187.291 0     
179.429 6.54272 0     1.08695 -3.77263 0     1     0     -434.534 165.951 0     
177.795 7.6415 0     0.231413 11.7366 0     1     0     -2.33457 -20.439 0     
182.988 8.29665 0     -6.22569 1.68638 0     1     0     -434.821 491.762 0     
180.736 10.8981 0     -5.34955 -2.8563 0     1     0     -387.148 -19.9112 0     
178.918 9.33959 0     -6.8139 0.919807 0     1     0     -23.0262 618.91 0     
177.364 10.9738 0     3.54416 -1.06023 0     1     0     246.426 -593.353 0     
181.724 10.9081 0     8.91306 0.465255 0     1     0     -320.198 988.16 0     
179.613 10.2839 0     1.89194 -3.22514 0     1     0     -181.256 -82.7719 0     
182.68 12.8537 0     -3.55575 -7.40489 0     1     0     2194.64 159.164 0     
186.379 14.1401 0     -0.128186 -0.28283 0     1     0     -69.6838 -383.994 0     
181.642 14.9653 0     -2.6098 0.112389 0     1     0     569.933 137.209 0     
180.314 13.7363 0     -5.12434 -0.556137 0     1     0     -547.125 482.842 0     
181.17 18.553 0     -4.23763 7.7953 0     1     0     1016.09 272.438 0     
181.81 16.6258 0     2.72064 -2.75342 0     1     0     -1149.27 5.24575 0     
180.117 21.0903 0     -0.295308 -6.72957 0     1     0     -127.181 7.6685 0     
180.349 16.7174 0     -5.07711 -4.86014 0     1     0     842.663 -1830.71 0     
176.993 15.7529 0     2.58459 2.00736 0     1     0     -173.858 259.922 0     
181.164 21.0293 0     -6.98342 8.44248 0     1     0     -268.155 87.4077 0     
176.759 27.3858 0     -9.97566 -3.79525 0     1     0     -31.3899 -11.2398 0     
180.254 18.3885 0     -7.43529 -1.61682 0     1     0     -1085.09 81.1848 0     
179.185 18.9109 0     -6.2563 -2.73597 0     1     0     211.451 97.911 0     
189.362 24.8745 0     -1.67463 3.76555 0     1     0     592.522 -2075.72 0     
181.606 22.897 0     8.47135 5.95268 0     1     0     -359.464 105.315 0     
177.908 24.9105 0     3.38263 -1.36735 0     1     0     -241.955 -669.791 0     
186.205 27.545 0     -0.561468 1.14898 0     1     0     -144.868 -195.254 0     
193.452 36.8474 0     -10.6004 -0.30791 0     1     0     -183.282 -180.244 0     
183.685 27.8632 0     -8.91179 -1.80404 0     1     0     -311.261 571.426 0     
187.193 25.0853 0     18.9219 -0.982906 0     1     0     168.222 370.542 0     
191.945 34.5765 0     -5.22251 9.41436 0     1     0     8.13389 0.293642 0     
186.552 24.3463 0     -4.69615 6.11729 0     1     0     -153.07 -672.061 0     
176.964 33.1514 0     -1.4933 5.9331 0     1     0     -49.3634 -51.2737 0     
184.493 38.8629 0     -5.56273 13.9656 0     1     0     34.2174 1795.49 0     
191.022 54.6984 0     5.09273 17.1253 0     1     0     -0.962695 -13.0224 0     
196.147 26.1915 0     2.42456 -0.215307 0     1     0     -180.32 36.5255 0     
192.159 38.2331 0     -13.4752 5.29729 0     1     0     100.271 143.611 0     
182.63 36.9467 0     2.37365 3.92195 0     1     0     74.7391 53.0623 0     
185.719 50.9537 0     4.30408 8.03132 0     1     0     117.974 65.9551 0     
167.918 33.8515 0     -5.76553 -7.69179 0     1     0     -208.47 343.244 0     
191.107 30.7362 0     -2.45741 7.91366 0     1     0     820.961 399.791 0     
181.703 49.4823 0     2.73966 1.56977 0     1     0     -1.26626 -12.0196 0     
170.879 56.1682 0     -5.86735 6.87156 0     1     0     -0.00894338 -12.4295 0     
168.7 50.8244 0     -5.19748 4.25698 0     1     0     -1.8996 -27.5249 0     
184.507 1.12034 0     -12.1195 -3.01868 0     1     0     366.348 -168.204 0     
184.079 2.05119 0     -11.1504 8.02709 0     1     0     175.693 -454.297 0     
184.695 3.01887 0     -4.07016 -8.41565 0     1     0     -624.004 -1072.4 0     
183.639 2.88962 0     -16.402 1.87534 0     1     0     -455.948 400.404 0     
180.784 3.81887 0     -1.35264 0.0854461 0     1     0     -511.281 -722.19 0     
181.333 4.57509 0     0.384736 -0.845999 0     1     0     103.167 974.404 0     
182.781 5.48521 0     7.07021 3.02849 0     1     0     -560.57 1440.24 0     
182.433 4.6235 0     7.24327 14.3159 0     1     0     -362.888 -361.039 0     
181.747 5.52863 0     -0.0106261 -7.22575 0     1     0     -42.4984 162.314 0     
182.032 8.29649 0     -3.10968 -0.643324 0     1     0     -646.556 324.999 0     
181.354 9.01603 0     -5.68304 -2.36913 0     1     0     -312.04 -126.648 0     
181.806 12.8609 0     -6.81836 -0.50061 0     1     0     -1887.9 480.894 0     
180.493 9.75983 0     1.50335 2.2617 0     1     0     24.3996 -165.791 0     
179.693 8.72405 0     -1.12655 7.71878 0     1     0     -124.445 -44.1717 0     
180.355 12.0699 0     -3.45026 -2.42984 0     1     0     -52.7225 -1531.45 0     
184.23 14.3737 0     -4.11291 -1.06566 0     1     0     -510.977 623.383 0     
183.624 12.4134 0     -6.42599 -0.370687 0     1     0     120.628 -81.8619 0     
182.472 15.9242 0     4.61333 0.834031 0     1     0     383.66 -524.71 0     
182.29 11.9038 0     2.5011 0.2416 0     1     0     613.907 -267.578 0     
185.028 18.401 0     6.38878 -11.6643 0     1     0     119.698 -67.4594 0     
183.556 16.6584 0     5.68875 -0.90611 0     1     0     431.401 -250.844 0     
180.133 19.4868 0     2.95342 -2.2599 0     1     0     -8.0899 84.2069 0     
186.096 19.3143 0     3.74255 -2.70375 0     1     0     -495.503 149.91 0     
187.596 21.3195 0     -9.63449 4.27404 0     1     0     -368.652 -355.081 0     
182.096 19.3675 0     0.735171 -8.51639 0     1     0     826.708 -420.744 0     
180.756 22.2256 0     -4.69465 4.65549 0     1     0     -58.3109 -71.8553 0     
185.192 21.1342 0     -5.26171 3.74439 0     1     0     -31.8267 -562.957 0     
182.513 22.4992 0     -5.00251 -2.26466 0     1     0     447.245 653.799 0     
182.85 25.4405 0     -5.14521 -1.24693 0     1     0     483.395 673.802 0     
184.965 27.9367 0     -1.25632 12.5282 0     1     0     86.0878 67.2755 0     
178.967 24.5553 0     -6.36365 4.57117 0     1     0     -416.88 201.823 0     
179.446 29.5373 0     4.17166 4.1921 0     1     0     -320.618 157.165 0     
182.955 31.1203 0     -4.6283 2.25302 0     1     0     -116.71 -61.2322 0     
192.301 29.8843 0     -7.6976 -7.37426 0     1     0     24.1516 1972.7 0     
190.163 31.1265 0     -4.27272 6.0235 0     1     0     -317.532 423.379 0     
177.074 29.2622 0     -3.32567 8.87003 0     1     0     419.69 1031.01 0     
197.429 32.9919 0     3.21096 -1.44918 0     1     0     105.577 159.785 0     
177.479 41.4574 0     -2.4186 -5.72904 0     1     0     -278.539 -376.885 0     
179.997 39.4226 0     -10.1419 4.79541 0     1     0     273.684 -1223.26 0     
192.93 30.7132 0     7.75523 10.1934 0     1     0     -563.898 127.891 0     
181.676 50.8716 0     -9.82402 -1.34828 0     1     0     343.041 -405.817 0     
186.282 39.9111 0     5.22296 -8.71599 0     1     0     17.8762 7.3681 0     
191.202 36.6689 0     0.313445 -3.17718 0     1     0     32.0305 -136.505 0     
183.985 32.8059 0     -5.47598 -9.4969 0     1     0     -73.724 69.6233 0     
180.391 37.9328 0     14.7223 -3.66803 0     1     0     -25.141 -21.8531 0     
176.712 42.3878 0     -2.19184 -5.53576 0     1     0     317.938 -280.043 0     
171.14 74.4424 0     -4.94868 -11.5851 0     1     0     0.37282 -11.9666 0     
181.665 54.6746 0     -5.48889 14.5113 0     1     0     -1.915 -13.9664 0     
158.564 81.2948 0     -34.8558 26.1128 0     1     0     0 -12.44 0     
166.906 43.1515 0     2.99742 0.331559 0     1     0     579.591 -31.016 0     
185.693 0.991163 0     1.31731 -0.786043 0     1     0     9.48365 328.984 0     
185.205 2.05139 0     2.40115 -0.957276 0     1     0     9.2432 -173.91 0     
185.77 2.93281 0     -2.93051 -9.56579 0     1     0     453.546 -962.505 0     
183.053 3.84598 0     -11.6451 -2.38923 0     1     0     -9.19475 -116.822 0     
183.503 4.92875 0     -1.0359 3.40439 0     1     0     636.701 -977.848 0     
184.799 4.54588 0     -3.11156 1.21729 0     1     0     209.77 -130.058 0     
184.375 5.3812 0     -8.76828 12.5499 0     1     0     392.172 604.535 0     
183.682 6.0232 0     13.6469 -4.92201 0     1     0     -408.157 -40.1065 0     
181.555 6.63033 0     5.4843 -8.92067 0     1     0     176.026 -588.298 0     
181.281 7.55798 0     -0.257372 9.61845 0     1     0     -269.024 414.629 0     
182.414 7.43816 0     -3.85038 3.42377 0     1     0     -368.942 122.033 0     
181.537 9.96201 0     3.08508 -0.474796 0     1     0     -53.6021 121.341 0     
183.847 10.7054 0     -0.548377 -2.06869 0     1     0     598.543 -408.665 0     
183.317 13.736 0     -5.85785 7.74599 0     1     0     -189.021 54.8495 0     
186.404 11.8967 0     -7.39332 7.4353 0     1     0     326.023 246.412 0     
181.353 12.0138 0     0.66777 -2.55626 0     1     0     -645.052 -560.563 0     
184.257 13.415 0     -1.33504 11.9788 0     1     0     -13.4084 -706.087 0     
188.08 13.054 0     -3.70852 0.791872 0     1     0     171.86 -160.602 0     
182.661 17.0033 0     -6.9529 -0.50906 0     1     0     528.7 387.513 0     
185.933 15.0451 0     -0.807942 2.00256 0     1     0     -91.0998 251.966 0     
183.728 15.5781 0     -7.86954 -0.121846 0     1     0     1235.97 1810.01 0     
183.054 20.4028 0     11.9189 -3.87026 0     1     0     164.089 26.4064 0     
179.81 17.4026 0     -13.5352 -0.563311 0     1     0     -1795.92 1825.33 0     
174.583 22.8754 0     6.26854 0.503211 0     1     0     2.17501 296.137 0     
184.005 18.7848 0     -2.28306 -2.87286 0     1     0     -59.5882 155.379 0     
180.469 25.1051 0     -0.762628 -1.56192 0     1     0     -209.838 -6.67789 0     
181.227 19.6259 0     8.83482 -16.2856 0     1     0     -1158.76 443.558 0     
188.206 25.1103 0     -0.131762 0.454429 0     1     0     211.986 233.844 0     
189.157 17.9587 0     1.80542 2.98303 0     1     0     50.7134 -406.073 0     
188.424 21.8419 0     3.88007 -9.96067 0     1     0     310.205 239.373 0     
186.536 28.5371 0     6.89943 -0.579086 0     1     0     -207.651 45.7883 0     
183.363 23.3283 0     -14.3331 -0.99719 0     1     0     -259.835 799.647 0     
185.105 24.889 0     3.02598 6.04336 0     1     0     -263.693 -267.429 0     
192.611 33.5439 0     3.67279 -10.3546 0     1     0     -242.45 14.6605 0     
178.49 32.8431 0     -5.51039 3.01485 0     1     0     90.3687 240.334 0     
199.516 36.2623 0     -6.96268 4.19852 0     1     0     -67.5702 75.0085 0     
175.951 35.7598 0     -1.36548 9.19848 0     1     0     262.501 212.379 0     
188.757 30.7715 0     2.75467 4.00195 0     1     0     -123.596 -855.63 0     
189.717 32.5587 0     -0.368264 -2.97929 0     1     0     -149.838 38.9727 0     
180.528 33.4773 0     6.14248 5.05379 0     1     0     14.7897 52.1316 0     
188.103 50.7995 0     -14.9208 -4.10327 0     1     0     248.468 -719.761 0     
171.837 49.7142 0     -11.3807 1.61364 0     1     0     3.73639 -11.3206 0     
183.28 34.3507 0     -9.63376 0.463926 0     1     0     -28.6146 -82.2164 0     
186.562 50.0041 0     -9.32855 -3.18113 0     1     0     4.13837 -16.9522 0     
196.321 47.6791 0     -0.211856 13.7196 0     1     0     56.4445 -846.885 0     
177.848 35.4699 0     0.0205792 4.46075 0     1     0     -69.6741 -4.29641 0     
178.67 39.218 0     -5.2136 7.23503 0     1     0     3.37956 -18.8732 0     
177.514 40.005 0     -9.41574 2.91726 0     1     0     0.456474 -12.7202 0     
175.722 44.8682 0     -11.6777 -2.085 0     1     0     426.806 -449.254 0     
201.419 38.4691 0     5.04887 -1.55994 0     1     0     -751.172 651.47 0     
186.952 1.08766 0     -1.59404 5.57132 0     1     0     -565.991 -496.169 0     
186.4 1.90509 0     -8.13013 -5.56888 0     1     0     -987.301 133.676 0     
187.339 2.01981 0     -10.5995 -5.36207 0     1     0     672.517 -206.567 0     
186.828 2.89168 0     5.17853 -0.278953 0     1     0     -378.117 197.595 0     
184.059 3.81082 0     -6.89829 -6.77676 0     1     0     117.904 316.611 0     
185.968 4.82318 0     2.86463 -5.1114 0     1     0     -1490.42 -246.578 0     
185.463 5.76674 0     -0.944675 12.4934 0     1     0     -747.178 -1620.95 0     
184.23 6.82006 0     2.76241 1.02195 0     1     0     619.395 118.434 0     
183.54 7.52908 0     -4.04233 2.98778 0     1     0     163.352 -354.323 0     
182.858 6.63706 0     -10.3311 -1.19939 0     1     0     332.527 -917.314 0     
183.348 9.73889 0     -5.2251 3.46967 0     1     0     -270.411 -143.172 0     
182.324 9.28631 0     -6.79328 0.492615 0     1     0     446.971 134.29 0     
184.351 9.78941 0     0.394106 2.0207 0     1     0     308.945 -109.51 0     
182.538 10.469 0     0.74743 -3.25883 0     1     0     713.876 -613.132 0     
185.454 9.90816 0     1.5167 3.97537 0     1     0     -558.297 1290.91 0     
183.124 11.298 0     -2.93548 0.597139 0     1     0     -386.277 674.57 0     
184.84 12.5604 0     -9.89308 4.29319 0     1     0     78.5128 329.597 0     
185.836 13.0156 0     -7.93448 -6.16137 0     1     0     83.2867 3.11099 0     
184.831 15.219 0     7.72458 6.15902 0     1     0     -441.415 -930.66 0     
184.546 16.9798 0     4.0942 5.2603 0     1     0     327.982 -553.914 0     
187.904 16.6187 0     2.61224 2.92165 0     1     0     421.269 -521.539 0     
185.543 17.2194 0     -2.14419 6.54893 0     1     0     203.616 105.526 0     
187.22 15.8442 0     9.53418 -9.05895 0     1     0     -233.324 246.381 0     
182.872 18.3731 0     -0.227715 3.36721 0     1     0     -54.2491 -345.642 0     
178.849 21.2793 0     1.5543 -3.08365 0     1     0     208.648 -93.7997 0     
189.254 20.9189 0     -0.960903 6.0967 0     1     0     -1155.21 -377.415 0     
186.348 18.3625 0     15.6102 11.3606 0     1     0     -174.754 -509.37 0     
186.702 20.3039 0     -7.64343 7.96995 0     1     0     -326.339 46.9171 0     
183.984 21.3269 0     6.60131 0.721392 0     1     0     -538.933 851.69 0     
189.153 25.7197 0     2.15648 0.83442 0     1     0     -471.888 2168.89 0     
182.162 23.7821 0     2.89648 -2.59844 0     1     0     -61.1415 -938.116 0     
184.771 19.5474 0     -5.95034 -2.93987 0     1     0     -649.402 -708.439 0     
180.805 24.0378 0     -7.03375 11.4943 0     1     0     144.818 -65.0698 0     
193.756 27.7768 0     11.3012 -15.3112 0     1     0     122.2 705.266 0     
193.713 38.4203 0     16.3002 6.73063 0     1     0     -105.316 165.202 0     
188.502 32.9885 0     -8.92891 -2.05846 0     1     0     0.266307 1.57581 0     
181.276 34.2015 0     -2.48561 -8.98814 0     1     0     85.5651 99.0947 0     
187.885 31.9227 0     -7.02853 8.69036 0     1     0     -167.103 54.8112 0     
190.367 30.1388 0     -3.90412 -5.05874 0     1     0     -851.627 -231.034 0     
188.213 47.2688 0     19.1734 10.205 0     1     0     -304.83 -79.7114 0     
192.224 37.1464 0     10.0549 3.11099 0     1     0     78.2373 -101.165 0     
190.101 56.3648 0     -4.92007 11.803 0     1     0     0.0465174 -12.8534 0     
187.106 35.2195 0     -6.33777 -8.94809 0     1     0     -483.28 -304.308 0     
166.793 38.9995 0     6.74763 10.446 0     1     0     -57.0797 -83.1571 0     
189.12 38.8092 0     0.259761 -5.69494 0     1     0     -1.8905 -11.4682 0     
188.838 43.5095 0     -8.50114 1.44761 0     1     0     0.0559929 -14.2371 0     
176.629 55.7493 0     8.01939 -0.182172 0     1     0     2.75898 -12.718 0     
176.677 36.4656 0     3.35827 5.58354 0     1     0     146.601 86.0095 0     
185.742 37.2071 0     -1.32726 -4.67825 0     1     0     2063.85 1209.71 0     
167.823 38.094 0     -12.3353 5.56967 0     1     0     -568.426 109.246 0     
188.907 1.08474 0     -2.04879 -3.19832 0     1     0     -1156.09 -79.3927 0     
187.906 1.06695 0     -0.346913 -1.07507 0     1     0     350.675 -31.7867 0     
187.8 2.89813 0     -4.50719 -5.9875 0     1     0     369.063 134.672 0     
187.466 3.8495 0     5.076 -0.528671 0     1     0     -212.565 -165.642 0     
185.28 3.72334 0     -3.13024 0.352565 0     1     0     355.811 1210.73 0     
186.864 4.6752 0     -0.717648 9.45088 0     1     0     925.398 11.9676 0     
186.452 5.66945 0     1.43345 5.92994 0     1     0     -801.591 -348.291 0     
185.619 6.63507 0     0.209004 0.3622 0     1     0     222.078 1491.14 0     
185.669 7.6512 0     2.74851 9.61958 0     1     0     -678.984 290.221 0     
184.552 7.97537 0     3.84502 10.597 0     1     0     -9.51786 -1944.43 0     
184.863 8.80929 0     -1.85598 -1.44267 0     1     0     484.658 1340.35 0     
183.873 8.63548 0     5.86994 -1.77664 0     1     0     -32.9015 736.119 0     
185.447 11.7185 0     -5.52853 -1.18302 0     1     0     197.13 -2.61976 0     
184.974 10.7768 0     -4.59168 -4.10436 0     1     0     -113.865 -164.49 0     
187.447 12.307 0     3.45581 1.95081 0     1     0     -392.221 -439.706 0     
185.096 13.9538 0     -10.3842 8.96005 0     1     0     786.093 -58.4186 0     
190.52 11.4732 0     -6.3456 6.2415 0     1     0     807.055 -879.047 0     
191.944 14.359 0     1.63194 -0.573001 0     1     0     580.318 -1019.23 0     
187.776 14.0157 0     -3.35391 1.0928 0     1     0     40.6012 438.938 0     
188.113 15.3547 0     -2.96164 -9.76788 0     1     0     -255.458 -228.524 0     
192.791 16.71 0     -1.29827 -6.8272 0     1     0     2556.25 80.4001 0     
185.233 16.0331 0     2.8704 -4.73195 0     1     0     308.927 997.559 0     
186.184 21.2179 0     1.37587 0.0733457 0     1     0     436.735 -254.175 0     
184.267 20.4646 0     2.91104 16.5012 0     1     0     251.283 -1007.67 0     
190.181 20.9843 0     10.3738 -14.6851 0     1     0     1039.2 35.8207 0     
190.3 23.8437 0     11.9289 -7.62809 0     1     0     118.138 -136.153 0     
182.92 21.4824 0     -3.63343 -9.38328 0     1     0     -1.78251 -126.124 0     
189.158 18.9082 0     -6.99059 4.34083 0     1     0     448.221 469.324 0     
188.08 26.1151 0     7.59056 -1.61887 0     1     0     -94.0912 -7.11214 0     
179.415 25.5378 0     -4.26658 -6.62658 0     1     0     73.6896 -179.117 0     
190.577 24.8758 0     -2.66873 -3.37124 0     1     0     133.138 -292.069 0     
191.103 15.8388 0     -6.17816 0.496782 0     1     0     -202.857 85.889 0     
190.739 32.3247 0     -4.4635 -1.29399 0     1     0     149.675 -46.476 0     
187.117 26.758 0     -0.365648 -4.81958 0     1     0     -28.7632 -108.145 0     
181.913 21.7884 0     1.9224 2.87883 0     1     0     -630.711 -605.911 0     
193.152 26.9797 0     11.4308 6.89094 0     1     0     -160.693 -150.002 0     
184.745 21.9668 0     2.84876 2.66033 0     1     0     149.747 65.1942 0     
183.908 31.547 0     1.32082 0.704778 0     1     0     -124.756 -65.3978 0     
190.036 42.5654 0     -7.1343 13.7884 0     1     0     13.4922 -2.22805 0     
188.847 35.9763 0     -0.55828 1.55293 0     1     0     453.03 198.42 0     
173.654 46.5183 0     -2.47159 -30.2512 0     1     0     0.92741 -12.8647 0     
213.238 71.0799 0     0.36558 5.0082 0     1     0     0.109725 -12.4091 0     
184.483 37.9668 0     2.18933 -0.763517 0     1     0     -25.1406 -1817.91 0     
202.043 50.3514 0     -2.99504 7.18376 0     1     0     8.40917 -6.92855 0     
183.727 46.3616 0     0.0139492 -12.9835 0     1     0     -0.901397 -14.9045 0     
186.736 32.4865 0     -6.70808 -3.33709 0     1     0     119.304 150.517 0     
156.867 43.5462 0     -3.72188 14.1041 0     1     0     -0.731518 -9.54293 0     
177.641 43.1995 0     -4.93449 0.794571 0     1     0     -58.6087 139.618 0     
142.547 48.2248 0     -0.302567 6.46534 0     1     0     1.36186 -13.4997 0     
161.191 74.789 0     9.13438 15.9644 0     1     0     -0.0514167 -12.4577 0     
189.805 1.11681 0     -0.746859 -12.3735 0     1     0     1314.01 -14.6896 0     
188.422 2.04501 0     -1.88099 5.25094 0     1     0     -114.489 -201.007 0     
190.239 2.85807 0     -1.54237 -1.36854 0     1     0     -708.553 578.526 0     
188.491 3.95618 0     2.41066 -2.85509 0     1     0     56.3456 47.31 0     
186.293 3.81972 0     1.23393 7.24243 0     1     0     230.319 17.3374 0     
187.864 4.79415 0     5.01879 4.10005 0     1     0     265.372 107.454 0     
187.37 5.71432 0     7.051 4.3783 0     1     0     861.805 60.569 0     
186.725 6.56966 0     0.813235 9.10463 0     1     0     85.8978 472.315 0     
186.62 7.54931 0     4.22097 -3.22867 0     1     0     642.972 -1087.79 0     
186.439 8.44045 0     -8.87846 0.623768 0     1     0     297.18 337.84 0     
186.783 9.79493 0     7.22319 -3.71073 0     1     0     -323.959 -79.1208 0     
185.806 9.09582 0     -2.46841 3.49032 0     1     0     270.283 -716.951 0     
186.049 10.81 0     9.95794 14.1231 0     1     0     151.51 -46.8584 0     
188.449 12.0646 0     1.67382 -6.16447 0     1     0     281.399 -139.948 0     
187.065 13.2865 0     -7.0485 3.07522 0     1     0     -391.314 -66.9849 0     
189.481 11.4163 0     -1.78698 5.99646 0     1     0     -813.107 -191.403 0     
187.108 14.8693 0     1.90135 0.939326 0     1     0     15.8136 -229.345 0     
189.296 12.8248 0     13.1489 -2.4251 0     1     0     -706.349 468.31 0     
188.9 10.4964 0     10.418 7.49828 0     1     0     -92.0165 69.9998 0     
193.23 17.7107 0     -2.09483 -5.13642 0     1     0     -67.3318 189.807 0     
186.218 16.3181 0     2.23969 4.47489 0     1     0     -227.883 -301.403 0     
186.97 16.917 0     -8.18278 -7.1585 0     1     0     -137.134 334.394 0     
189.875 16.2417 0     -3.32394 -3.86864 0     1     0     585.807 181.972 0     
185.51 20.1119 0     3.95548 -4.03348 0     1     0     605.363 806.012 0     
187.292 17.8937 0     -7.69196 2.40435 0     1     0     -129.389 287.44 0     
188.101 23.0122 0     -4.28644 18.1851 0     1     0     137.95 -123.715 0     
187.633 19.9763 0     -3.02565 -9.14849 0     1     0     447.277 11.423 0     
188.157 18.8641 0     -9.28627 6.17578 0     1     0     -349.339 -111.012 0     
197.822 17.7735 0     -9.90487 7.00847 0     1     0     401.436 129.176 0     
184.031 24.1347 0     -2.91317 1.96274 0     1     0     123.185 137.83 0     
188.717 29.6578 0     1.8249 1.36726 0     1     0     78.8744 -121.097 0     
194.804 20.3076 0     -6.65609 -6.15157 0     1     0     633.182 434.82 0     
188.214 24.1408 0     1.63581 -1.54769 0     1     0     -104.521 -472.476 0     
187.016 22.2461 0     -4.10736 -4.47219 0     1     0     220.202 -142.999 0     
185.764 29.4729 0     11.3331 6.05565 0     1     0     -416.879 -41.4575 0     
193.24 29.311 0     10.6296 9.33117 0     1     0     -422.645 -253.716 0     
187.189 51.204 0     7.36225 5.43895 0     1     0     -334.338 95.695 0     
185.692 32.6617 0     -2.39796 3.31936 0     1     0     30.1344 -212.027 0     
191.46 33.3689 0     -14.0154 -0.773512 0     1     0     -37.1266 -16.7529 0     
191.193 37.7546 0     -5.78685 -1.253 0     1     0     -125.505 56.862 0     
182.78 39.4146 0     1.28176 -1.99707 0     1     0     -85.8602 45.2824 0     
191.183 29.6192 0     -11.3832 2.99634 0     1     0     393.49 -362.781 0     
195.867 43.0414 0     -10.9809 -11.6565 0     1     0     -46.5243 -44.2144 0     
173.432 56.0734 0     3.41207 11.661 0     1     0     0.73019 -12.4136 0     
168 62.1206 0     -4.49931 -6.05749 0     1     0     -0.606386 -11.1049 0     
160.383 46.1298 0     -12.7018 17.7504 0     1     0     -20.4101 64.1716 0     
190.191 41.2998 0     0.880751 14.8939 0     1     0     28.8762 7.99446 0     
158.044 67.2224 0     -5.75987 14.1811 0     1     0     -0.265228 -10.347 0     
145.119 66.7487 0     9.92666 17.6104 0     1     0     -0.0291495 -12.3662 0     
203.44 78.9334 0     0.472056 3.64895 0     1     0     0 -12.44 0     
190.867 0.973627 0     0.252022 4.61727 0     1     0     208.687 176.063 0     
190.502 1.90271 0     2.74906 -9.43418 0     1     0     42.9137 -56.7066 0     
191.17 2.79536 0     -3.23968 -2.91914 0     1     0     774.066 40.1676 0     
189.549 3.71396 0     -3.15438 8.59479 0     1     0     99.869 20.5542 0     
189.431 2.28107 0     9.0602 2.40626 0     1     0     316.714 -650.677 0     
188.974 4.882 0     -6.63709 -5.05274 0     1     0     196.544 -140.099 0     
187.746 6.73993 0     -2.03818 -16.845 0     1     0     247.915 -415.832 0     
189.61 5.75308 0     -8.00127 0.619287 0     1     0     -303.165 45.5456 0     
188.919 6.70961 0     -6.55162 -2.0994 0     1     0     -387.215 -615.146 0     
187.626 7.70577 0     -2.6767 -14.7374 0     1     0     -270.535 395.893 0     
189.59 7.78325 0     -4.58968 3.51823 0     1     0     537.054 -255.366 0     
189.21 8.64549 0     -4.28537 5.22339 0     1     0     214.877 685.108 0     
188.622 7.62383 0     0.30692 -1.86131 0     1     0     -119.769 25.611 0     
187.354 8.83316 0     -0.573616 8.25424 0     1     0     -239.527 336.113 0     
187.717 10.1543 0     3.19386 -7.74163 0     1     0     -97.507 -234.988 0     
187.098 11.1141 0     4.5443 -2.69691 0     1     0     -547.079 -77.05 0     
188.808 13.7149 0     3.97289 0.909416 0     1     0     293.317 481.822 0     
189.823 14.2914 0     -3.61423 -2.3012 0     1     0     168.948 -726.047 0     
189.016 14.8567 0     -12.7008 5.92615 0     1     0     -352.822 -130.551 0     
188.957 15.8706 0     -4.53094 -5.72821 0     1     0     -81.5367 114.73 0     
187.032 19.1215 0     -5.27325 -3.88064 0     1     0     621.818 -126.059 0     
190.103 17.5197 0     2.76567 -5.42633 0     1     0     -1019.68 725.912 0     
193.399 18.7947 0     7.59017 -10.3222 0     1     0     441.968 193.43 0     
189.115 16.8991 0     1.66457 -3.41106 0     1     0     -156.544 168.003 0     
188.718 19.8164 0     -2.8882 -4.75891 0     1     0     -98.5725 280.411 0     
188.22 17.5299 0     -10.391 0.77201 0     1     0     217.882 339.298 0     
191.133 21.5487 0     2.06035 4.42161 0     1     0     -205.888 318.901 0     
189.507 21.8823 0     -4.22594 -4.78432 0     1     0     267.018 -399.434 0     
191.2 18.0706 0     7.73998 5.27021 0     1     0     -293.519 220.923 0     
190.341 18.8435 0     2.672 -11.9791 0     1     0     -411.424 -703.68 0     
184.251 28.7082 0     -8.66659 -5.40999 0     1     0     -8.47021 187.361 0     
185.528 23.8928 0     -9.29625 -9.89507 0     1     0     22.9324 252.725 0     
181.51 25.1174 0     8.36351 -8.54774 0     1     0     -1213.88 495.168 0     
193.112 32.0577 0     0.841615 4.59836 0     1     0     -12.4773 -46.1304 0     
198.544 33.2359 0     1.21925 -17.3532 0     1     0     -287.677 374.592 0     
193.876 30.7757 0     0.0162941 9.15696 0     1     0     575.458 130.323 0     
180.299 29.0331 0     -5.62973 0.164826 0     1     0     340.857 -203.911 0     
189.116 26.8278 0     0.755821 -9.61686 0     1     0     856.779 -231.1 0     
182.98 57.5563 0     -3.39353 -1.30546 0     1     0     -939.353 963.981 0     
