# for file format info please take a look at /input/others/txt_file_description.txt
general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
5            0.0005         100            2.5            output

particles:
# origin             velocity         mass    type     old_force
55.3092 6.57266 0     -25.1723 -10.7274 0     1     0     -17.8459 -2.19514 0     
57.78 13.9436 0     -7.72048 -24.9886 0     1     0     -47.2571 -158.095 0     
57.7815 22.373 0     -11.0778 -12.3277 0     1     0     1.68112 -15.5179 0     
0.337099 16.1126 0     -4.9023 5.36503 0     1     0     -2526.84 -595.811 0     
5.35318 11.6445 0     -4.0797 -10.6053 0     1     0     246.454 -994.072 0     
57.4821 18.3773 0     8.73182 -9.23435 0     1     0     -802.211 5.90786 0     
56.1588 4.09689 0     -16.4057 14.1082 0     1     0     -68.4728 94.3464 0     
54.231 17.3284 0     -6.99875 11.1816 0     1     0     -35.9944 18.8649 0     
1.44467 12.8442 0     0.264019 -1.10433 0     1     0     -1887.66 2743.5 0     
56.3234 10.8282 0     8.70737 13.719 0     1     0     958.804 -46.4024 0     
1.85166 12.2899 0     15.6654 -17.1297 0     1     0     2046.81 -2767.15 0     
3.03215 1.68145 0     6.35422 13.131 0     1     0     140.09 -2308.56 0     
57.7995 4.13114 0     -3.11415 -10.6195 0     1     0     779.063 -222.708 0     
61.6898 8.27594 0     21.841 -4.14718 0     1     0     98.1705 29.7917 0     
60.8631 11.725 0     12.0969 -20.9087 0     1     0     -2343.81 -1008.77 0     
62.941 9.87389 0     2.13007 -2.16592 0     1     0     -0.0331961 -20.3976 0     
62.0724 3.68646 0     -1.94684 -3.76689 0     1     0     38.3137 -42.032 0     
61.9459 13.03 0     4.52353 0.218969 0     1     0     51.862 -27.9983 0     
1.19216 18.1107 0     5.19922 0.737186 0     1     0     2558.77 -1478.69 0     
0.150293 12.324 0     26.2065 -5.52264 0     1     0     -806.561 -1120.03 0     
59.7244 10.7633 0     2.47546 -11.1706 0     1     0     -339.251 924.299 0     
58.5002 28.5869 0     0.713446 -29.2559 0     1     0     1.4737 -12.5796 0     
3.57366 24.0267 0     11.1857 9.80408 0     1     0     -0.607386 -19.7461 0     
57.6486 26.904 0     -2.8892 -7.82245 0     1     0     -0.920114 -12.5227 0     
57.4891 4.98756 0     -4.87048 -10.707 0     1     0     145.144 290.746 0     
59.0181 1.56014 0     -9.33399 7.76729 0     1     0     -5.80697 -10.7696 0     
0.793783 3.01737 0     -9.56473 17.6453 0     1     0     4.44675 -17.0674 0     
55.2006 5.46237 0     16.6504 -5.3841 0     1     0     -0.867282 -11.7945 0     
3.71212 19.2764 0     -10.0098 7.3621 0     1     0     -522.278 77.1024 0     
58.8455 15.4538 0     5.13402 -18.1988 0     1     0     821.561 -2493.47 0     
2.5165 11.4712 0     -22.9916 -13.4416 0     1     0     -0.686484 -12.8539 0     
53.8164 2.84923 0     16.75 6.01002 0     1     0     -250.181 -5.46469 0     
50.5347 14.8807 0     20.8237 -11.9375 0     1     0     -248.687 -291.485 0     
57.6932 15.6254 0     -3.99802 -6.23996 0     1     0     440.386 753.146 0     
55.1048 17.2794 0     2.04978 11.9237 0     1     0     98.4104 -19.207 0     
59.5841 25.5333 0     24.6803 -14.7915 0     1     0     -1.3739 -12.7608 0     
55.0658 22.3223 0     -0.416151 -12.5961 0     1     0     -418.411 -17.2605 0     
34.6496 29.281 0     16.7074 17.4192 0     1     0     0.127961 -12.468 0     
57.4758 10.6907 0     13.3049 -18.7235 0     1     0     -23.0024 3.3039 0     
62.2612 3.73187e-06 0     1.6958 6.38333e-05 0     1     0     0.792072 -11.0579 0     
56.7108 3.44643 0     -8.92202 -1.75106 0     1     0     25.7172 -123.351 0     
60.8775 7.92391 0     -14.8325 -19.9912 0     1     0     -98.722 -36.8413 0     
60.4315 12.3559 0     1.7312 -13.2811 0     1     0     632.54 -493.24 0     
59.3276 4.84625 0     11.2351 -8.19177 0     1     0     -3273.58 3458.58 0     
49.2852 4.78105 0     -9.7493 -8.47886 0     1     0     1.67451 125.818 0     
61.2677 12.3464 0     1.00903 -15.9336 0     1     0     578.75 1115.61 0     
61.5296 2.34728 0     -15.7601 -13.9721 0     1     0     2354.58 420.312 0     
58.4885 16.9341 0     -5.47884 -17.0016 0     1     0     -28.777 166.997 0     
7.8807 28.951 0     8.11003 13.4755 0     1     0     3.8042 -12.9136 0     
59.2215 23.6062 0     -0.239151 7.80504 0     1     0     3.33265 -14.2486 0     
53.3792 22.4735 0     -8.1616 -2.52477 0     1     0     -67.289 -220.771 0     
58.2316 18.3647 0     2.64832 2.10755 0     1     0     812.221 -69.1263 0     
1.02904 16.2616 0     5.80969 -13.4048 0     2     1     2842.48 632.737 0     
2.41754 23.1383 0     5.38045 -8.26232 0     2     1     9.7782 -27.635 0     
60.3439 17.4911 0     -11.0653 -23.1604 0     2     1     1.09247 -24.5429 0     
60.853 26.5042 0     14.1481 11.2771 0     2     1     -1.03463 -23.8041 0     
5.48073 19.614 0     -8.08582 -13.5769 0     2     1     7.66838 -102.417 0     
4.49248 19.1065 0     -14.0821 -10.2871 0     2     1     516.311 -139.632 0     
4.46514 22.2527 0     -11.1581 -7.24955 0     2     1     0.986141 -28.4907 0     
8.02284 17.1865 0     2.471 -9.94661 0     2     1     -1704.57 484.487 0     
4.35453 21.0102 0     -9.2227 2.39289 0     2     1     42.9458 130.727 0     
59.5763 28.3123 0     -17.3317 -12.5612 0     2     1     -122.437 -62.9337 0     
2.43802 24.5921 0     6.35546 -10.1485 0     2     1     -14.377 -35.3472 0     
8.99487 25.1295 0     -9.78918 9.89906 0     2     1     -0.297141 -23.515 0     
60.0297 33.9083 0     3.74968 -0.492328 0     2     1     43.1956 -95.4806 0     
1.52597 31.453 0     1.8052 -5.74948 0     2     1     0.365326 -26.7654 0     
1.70828 5.87848 0     -5.42555 0.793878 0     2     1     0.485503 -67.4997 0     
1.43497 23.5078 0     -7.62049 -0.978533 0     2     1     -8.48273 -22.5075 0     
0.573559 12.9321 0     3.30927 -0.271099 0     2     1     664.443 1097.21 0     
62.5623 21.1235 0     -7.59641 0.916945 0     2     1     -239.511 -144.468 0     
0.587792 19.4051 0     3.15465 -2.53489 0     2     1     -1.58254 23.1958 0     
4.50994 13.0177 0     5.13023 -6.08254 0     2     1     327.028 -796.192 0     
5.34705 23.9808 0     9.8073 6.33157 0     2     1     1.02294 -22.1919 0     
6.05402 18.6519 0     -1.11453 -26.818 0     2     1     -2205.28 408.789 0     
5.52902 21.7953 0     -15.3396 1.66627 0     2     1     -24.5997 -40.6113 0     
7.82313 22.7169 0     0.501556 8.8691 0     2     1     53.3868 -20.8967 0     
8.98203 22.8626 0     -11.6233 5.85693 0     2     1     -220.76 35.7961 0     
50.9839 21.9491 0     2.8924 -2.61836 0     2     1     66.2091 6.0756 0     
5.88225 27.246 0     16.6363 -14.067 0     2     1     333.382 578.802 0     
49.741 35.5789 0     -12.897 4.8947 0     2     1     0.233958 -25.1621 0     
57.9986 24.6667 0     16.2202 -3.52474 0     2     1     1679.66 -1028.95 0     
60.4794 24.2816 0     -7.3904 -10.6773 0     2     1     -197.493 97.6738 0     
7.42359 20.428 0     9.56109 -7.09069 0     2     1     -33.5251 -1236.59 0     
7.94644 6.86799 0     0.294227 -6.23446 0     2     1     -29.1036 -10.9401 0     
60.3333 23.2236 0     3.30422 -3.85262 0     2     1     -0.891157 -15.5219 0     
4.93003 18.0324 0     -10.3003 -6.63051 0     2     1     -2924.86 1508.93 0     
1.72784 22.1882 0     -15.5067 -15.8251 0     2     1     -0.790454 -23.2112 0     
2.89945 13.1194 0     6.75102 -4.24973 0     2     1     41.7715 -53.6997 0     
7.39186 32.9563 0     -3.72313 8.01988 0     2     1     36.3558 -202.229 0     
47.9405 26.4587 0     -13.8118 -5.03903 0     2     1     -0.424455 -51.6303 0     
14.0538 30.409 0     -7.0845 19.9123 0     2     1     1.38846 -23.4352 0     
60.4542 28.6002 0     16.5661 6.41876 0     2     1     -1662 -2829.81 0     
57.4751 30.5269 0     -13.5836 -5.85595 0     2     1     -28.7985 -21.096 0     
45.3954 32.0275 0     -20.2462 4.6925 0     2     1     -701.898 -1724 0     
2.43318 9.19143 0     -17.141 3.10194 0     2     1     -4978.15 -2506.31 0     
59.3897 22.2221 0     -7.26179 -6.41227 0     2     1     627.07 5323.87 0     
4.90477 15.6936 0     6.8327 2.169 0     2     1     -75.8498 -77.7628 0     
7.64481 15.4336 0     -4.78115 -16.9222 0     2     1     470.305 -5289.47 0     
2.4184 7.29488 0     -3.00817 4.16985 0     2     1     172.676 88.1526 0     
9.38932 34.4013 0     17.8426 8.26305 0     2     1     -121.883 1312.99 0     
11.8801 23.4357 0     3.86956 22.5949 0     2     1     25.8498 -166.689 0     
0.61061 30.1888 0     -8.45528 -14.2443 0     2     1     7.59535 -34.5209 0     
60.5679 21.563 0     -0.235993 7.4524 0     2     1     -2287.65 -1763.32 0     
6.87339 22.6201 0     6.16605 2.8731 0     2     1     3831.57 148.156 0     
7.58006 25.493 0     10.6727 -4.57024 0     2     1     61.5819 -18.43 0     
4.59878 27.1619 0     -2.50901 -20.6285 0     2     1     12.1706 -27.6871 0     
3.36152 25.0239 0     1.70283 11.141 0     2     1     16.2474 -9.456 0     
54.9983 29.2978 0     17.3014 -7.89362 0     2     1     14.38 -21.6292 0     
9.55602 8.32886 0     10.6238 -4.02896 0     2     1     363.129 -204.231 0     
59.9251 18.6685 0     -9.03605 -1.46554 0     2     1     1.229 -26.0218 0     
7.37351 9.5963 0     1.90496 -13.7505 0     2     1     -183.189 258.459 0     
5.56646 17.693 0     -9.05765 -18.6203 0     2     1     2923.64 -1562.43 0     
8.8999 26.3937 0     9.19165 1.75606 0     2     1     5313.71 -2894.56 0     
15.4999 22.3615 0     20.9552 0.94713 0     2     1     6.37015 -31.7497 0     
12.3295 20.9581 0     -5.92772 -16.3513 0     2     1     126.964 -848.537 0     
2.38578 15.42 0     5.5713 -10.3264 0     2     1     -1.00486 -26.8024 0     
61.3127 25.5017 0     -9.73911 -4.9386 0     2     1     1.52684 -27.9661 0     
2.67015 30.6065 0     -10.7911 -11.0827 0     2     1     1.76537 -25.5651 0     
4.20687 20.1274 0     -2.0353 -4.74788 0     2     1     -16.9993 -157.732 0     
59.3272 35.94 0     -3.98093 28.4945 0     2     1     -0.889566 -28.3636 0     
11.9245 32.4686 0     -46.4496 2.7119 0     2     1     -2.80947 -40.7391 0     
1.65356 35.2223 0     -0.222904 -3.10434 0     2     1     -0.597917 -24.7665 0     
1.40469 8.68425 0     -11.1427 8.61653 0     2     1     22.048 273.444 0     
6.97837 7.56652 0     4.84387 0.481945 0     2     1     -413.595 -887.702 0     
6.81793 16.5246 0     -10.7068 -0.934905 0     2     1     -232.1 108.898 0     
0.777647 7.91867 0     -7.42045 -5.30672 0     2     1     -12492.4 1389.24 0     
4.44679 16.7297 0     10.6306 -2.94296 0     2     1     0.721805 -21.2053 0     
10.4313 21.5293 0     2.20841 4.44529 0     2     1     -16.2726 48.4674 0     
7.09612 14.0847 0     8.37084 12.5621 0     2     1     -2.42717 -30.3612 0     
16.7649 26.5905 0     12.8431 0.51411 0     2     1     -959.834 -118.374 0     
10.1491 16.1863 0     -14.096 -12.5045 0     2     1     179.009 -215.962 0     
8.31431 30.6095 0     11.3264 -12.2442 0     2     1     -273.498 -71.3385 0     
6.07579 20.4668 0     -2.0063 -11.8753 0     2     1     634.493 -51.3509 0     
11.9142 28.5271 0     3.93538 -0.754267 0     2     1     1.5995 -26.5187 0     
62.3951 31.698 0     -17.8523 8.50886 0     2     1     -23.1264 12.3396 0     
3.93225 30.3821 0     0.502191 -4.68712 0     2     1     -2.179 -22.8262 0     
3.76486 6.8686 0     -0.679615 -6.61176 0     2     1     34.0399 37.73 0     
3.69254 14.5814 0     -6.95785 16.5943 0     2     1     -14.0212 8.74786 0     
7.93107 1.6805 0     -3.84665 -2.84378 0     2     1     31.1679 -67.9618 0     
6.82076 15.4872 0     5.10303 -0.216074 0     2     1     -474.134 -33.8584 0     
18.0034 31.464 0     3.12165 5.76795 0     2     1     -16.23 -3.22873 0     
5.51099 29.2018 0     4.97585 12.4471 0     2     1     400.831 472.495 0     
14.9369 31.3979 0     -11.0823 -8.86949 0     2     1     -0.661795 -25.8376 0     
9.38624 14.1319 0     5.51653 3.85515 0     2     1     545.134 1411.23 0     
14.3944 22.6625 0     12.6849 -4.5827 0     2     1     -1800.95 -1980.27 0     
8.70256 19.1099 0     -2.23745 6.01867 0     2     1     -0.869909 -2.57175 0     
6.51602 21.4491 0     -1.3076 3.77221 0     2     1     -41.6653 -7.01575 0     
4.43531 23.3784 0     4.09023 -3.17476 0     2     1     -1.54794 -26.5439 0     
8.55026 27.6184 0     -22.0115 12.0967 0     2     1     20.1843 35.101 0     
18.5605 30.6354 0     -1.24621 -11.1161 0     2     1     15.4695 -47.6855 0     
5.2769 7.32973 0     4.35914 -20.5992 0     2     1     2063.48 1546.11 0     
7.79538 12.9991 0     3.45232 -16.1608 0     2     1     -178.53 -238.303 0     
5.03288 9.93927 0     -10.5404 -7.11687 0     2     1     -14.5269 -82.7132 0     
8.2916 26.7056 0     9.54944 -3.39082 0     2     1     -5465.82 2727.42 0     
14.1721 19.8145 0     -3.56936 -13.0917 0     2     1     78.7496 -142.259 0     
7.52488 31.4825 0     -1.20817 3.46159 0     2     1     0.84808 -24.7681 0     
12.2039 25.6062 0     -7.90605 6.17876 0     2     1     -2.01783 -34.2949 0     
6.69043 26.106 0     3.21265 -9.09144 0     2     1     188.339 2361.95 0     
3.36687 21.2523 0     -12.2499 -11.8961 0     2     1     -15.0446 -21.3072 0     
14.8839 23.2027 0     3.501 2.06538 0     2     1     1526.12 1452.55 0     
9.11099 29.0027 0     -4.61229 -7.68722 0     2     1     -1.16351 -25.6968 0     
54.7836 33.8701 0     -9.61813 15.1671 0     2     1     0.461492 -27.1473 0     
53.9997 29.0605 0     2.00931 15.2102 0     2     1     880.27 1986.12 0     
6.64112 25.3714 0     24.0251 -12.2319 0     2     1     -250.478 -2413.61 0     
12.8128 1.32152 0     3.78141 -16.2634 0     2     1     30.6049 -75.6696 0     
3.9458 3.3153 0     3.61999 1.06425 0     2     1     -6.08002 -19.1601 0     
7.43912 21.1985 0     2.20463 -11.9244 0     2     1     83.3539 1173.73 0     
6.74816 17.5898 0     4.33881 -22.1003 0     2     1     -3.04012 -112.522 0     
7.79365 18.387 0     8.3414 0.123705 0     2     1     11.7463 -50.483 0     
10.2748 28.8246 0     -6.40329 -12.5896 0     2     1     -1.43359 -24.7045 0     
20.0384 24.0597 0     1.37589 0.876012 0     2     1     -2.93304 -28.9421 0     
38.253 34.285 0     19.4398 -12.6679 0     2     1     -2.42236 -23.4103 0     
4.05397 13.6501 0     -1.21879 -27.2776 0     2     1     -539.773 722.099 0     
24.221 24.6338 0     -1.56607 -1.58359 0     2     1     0.729599 -25.6362 0     
12.3801 24.2553 0     -2.37463 -14.1952 0     2     1     428.771 3.81264 0     
9.65032 24.0376 0     11.4623 -0.355337 0     2     1     -1.75199 -26.1769 0     
3.60828 31.5225 0     14.1697 -22.4786 0     2     1     -0.953237 -28.5979 0     
14.1686 35.4011 0     -2.52739 -10.6398 0     2     1     -0.044229 -25.0329 0     
10.7179 18.405 0     9.46871 -1.58078 0     2     1     111.278 -728.765 0     
7.34504 19.2772 0     -24.4529 -5.80092 0     2     1     22.679 45.8267 0     
11.013 19.173 0     -1.29762 -7.08942 0     2     1     2413.21 583.606 0     
20.3614 21.9954 0     9.70948 -2.20457 0     2     1     -19.5037 -27.7054 0     
12.8971 27.6351 0     -0.992461 -5.29155 0     2     1     -3263.4 -2276.16 0     
15.4011 26.8696 0     27.1894 -11.9503 0     2     1     1.58875 -22.6926 0     
12.2125 21.7522 0     -0.503195 0.713428 0     2     1     -123.565 798.239 0     
11.5488 24.26 0     6.54126 -22.3436 0     2     1     -451.935 89.8358 0     
17.776 34.1006 0     3.17145 -12.2757 0     2     1     -0.410581 -24.9955 0     
1.82546 27.9743 0     -17.5383 13.1974 0     2     1     -43.6024 216.378 0     
5.4429 30.6971 0     -13.1887 -15.6915 0     2     1     -0.716165 -25.7688 0     
12.1478 33.4698 0     1.00434 5.95715 0     2     1     -33.059 -15.0873 0     
0.83461 28.8632 0     3.88282 4.42577 0     2     1     2.95644 -23.2339 0     
29.0123 29.7166 0     13.6352 -17.3902 0     2     1     -2.85841 -12.9804 0     
16.5426 20.6319 0     6.31986 -8.50941 0     2     1     -25.0574 159.61 0     
6.77895 18.5213 0     -1.0397 -3.92762 0     2     1     2158.83 -407.272 0     
21.7008 21.6187 0     -21.6046 -7.20881 0     2     1     1136.8 -1693.43 0     
8.77246 18.1044 0     11.1106 -6.31166 0     2     1     15.9053 -57.564 0     
10.7323 20.6436 0     2.10732 0.376181 0     2     1     24.3266 -101.736 0     
20.2121 29.7526 0     12.4633 1.93321 0     2     1     -0.395285 -22.7856 0     
9.73412 26.7236 0     12.4067 -13.6507 0     2     1     129.87 29.4323 0     
17.544 26.6636 0     6.02176 -6.35685 0     2     1     958.03 68.7109 0     
24.6834 20.8371 0     11.2037 -15.3249 0     2     1     -148.287 10.9003 0     
2.77516 29.122 0     13.9446 5.74261 0     2     1     776.577 -302.925 0     
22.6095 23.0278 0     26.0573 -23.8585 0     2     1     -6.4766 -19.9552 0     
20.878 26.4081 0     -6.41551 -5.46286 0     2     1     1.57872 -27.0716 0     
22.6478 19.1092 0     -2.50527 1.45657 0     2     1     395.01 -284.955 0     
19.624 31.0092 0     -7.42903 -4.83473 0     2     1     0.682568 -26.2629 0     
17.75 5.16869 0     7.78121 -2.52043 0     2     1     -6750 -624.532 0     
2.32255 17.5474 0     -9.20819 1.60097 0     2     1     -6.37321 -20.5632 0     
13.1333 18.0279 0     -17.4199 -16.2687 0     2     1     -303.928 174.936 0     
15.0202 17.3695 0     4.94831 -17.4712 0     2     1     112.007 31.8163 0     
18.986 23.2994 0     -7.90742 -13.4757 0     2     1     -761.656 1844.76 0     
12.2123 26.6679 0     19.339 8.01699 0     2     1     2.06501 -17.0333 0     
6.01977 12.3414 0     -13.4295 -9.14064 0     2     1     59.881 11.7614 0     
21.1373 32.6986 0     0.623351 11.0913 0     2     1     0.4264 -26.9665 0     
21.8534 25.4903 0     18.927 -7.6429 0     2     1     -1.21914 -24.1033 0     
16.0306 32.5544 0     2.4283 7.09117 0     2     1     -0.456182 -23.4008 0     
13.6518 21.7097 0     -12.2915 -8.53305 0     2     1     -1.47029 -22.7492 0     
21.9991 29.9854 0     0.726351 3.30818 0     2     1     0.956124 -21.6436 0     
5.16275 34.5128 0     -1.71069 -4.73292 0     2     1     0.392643 -24.5568 0     
23.0283 25.8049 0     1.07869 15.7001 0     2     1     -1.5478 -24.3778 0     
9.72692 20.0057 0     -4.7986 3.06463 0     2     1     -0.644538 -22.6092 0     
9.81536 18.3872 0     11.0426 0.343729 0     2     1     -330.539 1665.22 0     
6.95466 12.1772 0     -4.71518 -18.0681 0     2     1     69.8516 -28.2663 0     
16.9063 30.5486 0     -5.82422 -4.53898 0     2     1     1.45104 -24.0841 0     
18.6171 24.5214 0     -21.1471 -9.15938 0     2     1     -0.48157 -27.5662 0     
21.9583 19.5544 0     2.6175 -15.6451 0     2     1     -374.603 209.251 0     
9.44646 33.6442 0     -6.84958 22.4081 0     2     1     121.43 -1362.57 0     
4.98563 28.5495 0     -31.3097 -28.7383 0     2     1     -399.157 -523.899 0     
17.3746 24.5625 0     4.22996 10.4017 0     2     1     -0.72966 -25.8771 0     
13.9145 16.257 0     13.5559 3.93827 0     2     1     -523.916 -1182.21 0     
13.4779 28.0385 0     -4.79763 -2.91362 0     2     1     3260.1 2225.76 0     
9.15241 30.7539 0     -5.58171 -15.0966 0     2     1     272.045 21.6113 0     
13.3063 25.5908 0     1.30982 -18.3801 0     2     1     0.581248 -24.6111 0     
22.0348 31.336 0     -18.7295 -8.25514 0     2     1     488.339 24.1872 0     
18.949 3.84421 0     5.95373 -6.34394 0     2     1     -87.6411 -135.702 0     
9.82746 22.6318 0     1.02022 6.16552 0     2     1     255.449 -15.2211 0     
12.8346 11.7378 0     -8.64861 -4.78668 0     2     1     37.0939 3.91136 0     
12.1944 19.4861 0     2.03965 -16.74 0     2     1     -181.446 84.2855 0     
9.86244 17.6333 0     -7.97705 -9.28029 0     2     1     214.088 -1594.09 0     
15.8867 12.4294 0     1.45973 3.59049 0     2     1     178.624 -61.7819 0     
23.1491 27.2641 0     -9.53024 9.97178 0     2     1     -151.237 -92.9697 0     
19.3984 17.4344 0     -3.48168 6.40351 0     2     1     105.64 22.4064 0     
21.0687 23.1548 0     2.84243 -0.710919 0     2     1     -19.9615 37.4968 0     
24.8935 26.2863 0     16.3767 -1.50445 0     2     1     -7.56781 -22.8578 0     
19.2648 22.6019 0     -14.02 -29.7341 0     2     1     765.639 -1891.54 0     
16.0136 33.7349 0     2.03771 -25.8257 0     2     1     0.364124 -26.9603 0     
13.1059 33.6369 0     -7.40669 5.26906 0     2     1     35.8845 -18.9091 0     
29.8776 34.806 0     5.7422 -4.23589 0     2     1     -1296.98 1138.75 0     
5.83479 5.2164 0     1.81631 -5.03923 0     2     1     -2082.57 5742.11 0     
21.0246 13.6973 0     1.36502 9.94971 0     2     1     -4.80882 1502.24 0     
14.8871 11.8599 0     -8.52048 -0.648359 0     2     1     -169.763 -892.938 0     
9.42513 21.787 0     5.95772 -1.27736 0     2     1     -44.6511 -92.3297 0     
16.2234 23.5739 0     19.8627 -2.77244 0     2     1     64.3446 -831.456 0     
12.1241 15.7648 0     -15.9189 -15.2383 0     2     1     53.2196 -57.8663 0     
17.4822 21.6118 0     -3.23928 6.05978 0     2     1     -1.32031 -27.4365 0     
19.5617 19.0834 0     -11.7174 10.589 0     2     1     -59.1431 91.1518 0     
15.278 23.9137 0     3.69845 -10.0246 0     2     1     223.373 458.558 0     
17.2497 20.1041 0     -0.640108 -7.67895 0     2     1     139.92 -19.9112 0     
28.3721 21.0789 0     8.41002 -10.4665 0     2     1     -398.817 94.8236 0     
31.5551 25.7411 0     -4.27384 -16.9743 0     2     1     -0.481602 -25.7107 0     
35.4639 24.7448 0     -1.3982 -12.0454 0     2     1     0.609928 -25.2549 0     
32.2471 24.236 0     29.4759 -12.0126 0     2     1     -204.508 87.7893 0     
15.0807 9.00643 0     -12.8917 -13.9911 0     2     1     62.9854 -191.71 0     
7.57999 16.1035 0     2.01105 -14.8205 0     2     1     -568.088 7690.07 0     
8.74079 16.9673 0     -2.10315 -17.8062 0     2     1     1415.74 -51.0632 0     
13.1695 22.91 0     14.0362 -12.2819 0     2     1     0.770837 -26.8503 0     
9.56546 16.824 0     -3.98795 2.37352 0     2     1     114.876 -126.298 0     
19.5533 14.5776 0     1.43787 -13.8613 0     2     1     -229.831 776.451 0     
16.0113 17.9433 0     13.7606 -4.26677 0     2     1     -17.5925 15.7436 0     
23.1974 22.1666 0     2.34093 -10.8852 0     2     1     2.6106 -33.8136 0     
13.6713 20.5539 0     8.22966 -16.485 0     2     1     -83.3901 95.156 0     
22.655 17.477 0     1.79035 6.23421 0     2     1     -673.734 775.686 0     
21.3492 17.4276 0     2.43231 5.38362 0     2     1     4962.32 -1155.77 0     
24.7112 23.5639 0     12.4644 -13.7139 0     2     1     -0.456741 -23.2946 0     
29.4075 28.7698 0     -35.1887 -10.6051 0     2     1     4.07217 -36.4125 0     
11.4445 30.5866 0     -9.88088 -24.5367 0     2     1     -0.0513072 -24.8739 0     
20.5169 16.3835 0     -14.9487 -7.11889 0     2     1     -570.836 1025.89 0     
14.1436 8.42073 0     -3.46411 -3.77763 0     2     1     119.063 -89.148 0     
23.4974 16.0728 0     2.43865 -7.95263 0     2     1     44.2211 -122.246 0     
18.3353 16.044 0     -12.0629 2.93281 0     2     1     -17.1912 -60.9478 0     
26.5213 12.2597 0     -3.6206 -17.5942 0     2     1     -249.228 -113.63 0     
25.6323 15.2817 0     -7.91605 -14.2263 0     2     1     -17.4601 -56.6067 0     
13.1549 15.5277 0     5.02486 15.3043 0     2     1     -2.0625 -18.7317 0     
17.1487 17.7848 0     6.36799 -8.12128 0     2     1     -84.5623 -192.505 0     
15.2889 14.6473 0     7.25215 -21.4418 0     2     1     39.3417 91.3622 0     
14.9662 13.8051 0     12.5385 -10.0888 0     2     1     -36.8638 -144.907 0     
28.4789 30.7143 0     32.7614 0.801776 0     2     1     5.78919 -52.9719 0     
27.1893 23.0806 0     30.027 -12.2582 0     2     1     3493.99 1204.6 0     
30.8613 20.0103 0     -1.39068 -13.0072 0     2     1     -2.32767 -24.4005 0     
14.0332 14.2806 0     17.5288 -5.16545 0     2     1     698.39 508.308 0     
17.2713 19.1997 0     -8.81217 9.30324 0     2     1     -2711.52 6078.1 0     
16.0572 15.8167 0     -11.3586 -2.72346 0     2     1     -48.4082 -43.6761 0     
15.6727 6.02124 0     1.52813 -3.15435 0     2     1     315.957 154.64 0     
28.5702 25.3588 0     22.8236 -10.6295 0     2     1     63.0825 -38.1505 0     
32.9329 14.5703 0     5.67644 -1.57413 0     2     1     -748.284 393.865 0     
11.2291 14.7684 0     8.25798 -20.7634 0     2     1     10.4463 -22.8407 0     
20.6472 19.2353 0     5.99227 -16.2302 0     2     1     4.54228 -24.6114 0     
12.946 19.041 0     7.81605 0.35864 0     2     1     177.952 -118.083 0     
23.5287 18.0986 0     16.4991 -14.0439 0     2     1     2.08844 -22.9636 0     
21.349 20.3219 0     16.9369 -8.02711 0     2     1     -425.421 -325.891 0     
25.5448 20.6388 0     -4.72758 8.81344 0     2     1     149.79 -62.5352 0     
25.7905 30.9955 0     -15.0654 -17.5475 0     2     1     -1860.56 149.344 0     
25.2191 18.5289 0     19.3259 1.86959 0     2     1     -1707.34 -559.158 0     
26.5091 22.8424 0     12.4388 -15.9145 0     2     1     -3493.78 -1255.06 0     
13.48 13.698 0     11.066 -17.9096 0     2     1     -393.336 -802.581 0     
8.56377 16.1531 0     -1.9499 -15.8609 0     2     1     -58.511 -435.71 0     
14.8462 18.9568 0     0.685276 -13.2724 0     2     1     2.40306 -27.8477 0     
16.9383 16.2019 0     -7.37326 -4.0896 0     2     1     49.8725 -8.66352 0     
22.0517 8.14038 0     -7.30525 6.43746 0     2     1     -756.431 -1137.4 0     
18.7626 20.2802 0     0.265199 -2.70189 0     2     1     -1.35606 -28.1449 0     
18.6347 16.9601 0     3.375 -2.98536 0     2     1     -104.714 -54.6432 0     
21.7866 15.634 0     5.98747 -1.46629 0     2     1     -947.854 -20.2098 0     
18.5738 11.9534 0     -0.446229 -14.2811 0     2     1     3519.07 -3249.32 0     
24.2938 13.3941 0     6.58248 -2.7339 0     2     1     -56.5111 -32.1695 0     
28.0358 19.3306 0     -2.81587 3.95793 0     2     1     54.3693 -214.972 0     
19.9455 18.2499 0     0.462601 -12.1857 0     2     1     62.8374 -107.433 0     
27.1195 26.1309 0     0.174767 -4.24963 0     2     1     -4102.45 692.057 0     
32.9983 23.8376 0     -7.11592 -2.28547 0     2     1     208.671 -135.739 0     
14.2049 16.9556 0     -19.0985 -11.172 0     2     1     1452.96 -496.382 0     
19.1182 9.13584 0     3.93833 -5.6816 0     2     1     -678.211 100.384 0     
22.0763 16.6312 0     -1.82541 -12.2821 0     2     1     -3.88605 -35.505 0     
19.6057 15.9112 0     1.12548 -5.44477 0     2     1     -13.8546 -32.1329 0     
22.0904 13.9014 0     -3.40407 -3.04686 0     2     1     136.689 -168.129 0     
17.5465 18.5662 0     -2.21349 -10.9948 0     2     1     2685.52 -6128.23 0     
33.5274 22.6136 0     -1.94668 -4.79579 0     2     1     -1.67255 -23.3433 0     
27.8946 14.7155 0     3.52995 -11.0751 0     2     1     44.0382 30.6809 0     
25.7705 27.702 0     11.9733 -29.0208 0     2     1     -1148 -678.826 0     
